term,subject,course_number,crn,title,restrictions
202631,PHLT,101,66594,PUBLIC HLTH FIRST YEAR EXP I,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,101,66595,PUBLIC HLTH FIRST YEAR EXP I,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,231,66129,HEALTHY LIFESTYLES,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,231,66482,HEALTHY LIFESTYLES,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,265,49603,FIRST GENERATION SCHOLARS I,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,265,57755,FIRST GENERATION SCHOLARS I,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,270,38331,HNR-BROAD STR LEARNING COMM I,"Must be enrolled in one of the following Levels: Undergraduate | Must be assigned one of the following Student Attributes: Eligible for Honors Sections | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,301,29449,PUBLIC HLTH CONCEPTS,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,301,55582,PUBLIC HLTH CONCEPTS,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,301,57675,PUBLIC HLTH CONCEPTS,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,302,35529,FOUNDATIONS PUBLIC HEALTH,Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Concentrations:
202631,PHLT,302,35530,FOUNDATIONS PUBLIC HEALTH,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Entomology, Geology, General Studies, Health Behavior, Human Dev & Family Sci, Occupational Safety & Health, Public Health Entomology, Public Health, Public Health (Lower), Blinn Team"
202631,PHLT,302,40104,FOUNDATIONS PUBLIC HEALTH,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Health Behavior, Public Health, Public Health (Lower)"
202631,PHLT,302,57678,FOUNDATIONS PUBLIC HEALTH,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Entomology, Geology, General Studies, Health Behavior, Human Dev & Family Sci, Occupational Safety & Health, Public Health Entomology, Public Health, Public Health (Lower), Blinn Team"
202631,PHLT,302,61895,FOUNDATIONS PUBLIC HEALTH,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Health Behavior, Public Health, Public Health (Lower)"
202631,PHLT,302,61897,FOUNDATIONS PUBLIC HEALTH,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Fields of Study Health Behavior, Public Health, Public Health (Lower)"
202631,PHLT,303,27999,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,303,45062,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,303,57680,HNR-SOC DYNAMICS POP HLTH,Must be enrolled in one of the following Levels: Undergraduate | Must be assigned one of the following Student Attributes: Eligible for Honors Sections
202631,PHLT,303,57682,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,303,61883,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Concentrations:
202631,PHLT,303,61899,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,303,61900,SOCIAL CONTEXT POPULATION HLTH,Must be enrolled in one of the following Levels: Undergraduate
202631,PHLT,303,61901,SOCIAL CONTEXT POPULATION HLTH,"Must be enrolled in one of the following Levels: Undergraduate | May not be enrolled in one of the following Fields of Study Public Health, Public Health (Lower)"
202631,PHLT,304,24861,BIO BASIS PHLT DISEAS & DSORDR,"Must be enrolled in one of the following Levels: Undergraduate | Must be enrolled in one of the following Majors: Public Health, Public Health (Lower)"
